Circuit,Upstream_Equipment_Number,Upstream_Equipment_ID,Upstream_Device_Type,Downstream_Equipment_Number,Downstream_Equipment_ID,Downstream_Device_Type,Check_Type,Phase_Fault_Current_A,Phase_Upstream_Time_s,Phase_Downstream_Time_s,Phase_Margin_s,Phase_Required_Margin_s,Phase_Violation,Ground_Fault_Current_A,Ground_Upstream_Time_s,Ground_Downstream_Time_s,Ground_Margin_s,Ground_Required_Margin_s,Ground_Violation,Upstream_Phase_Pickup_A,Upstream_Phase_Curve,Upstream_Phase_TD,Upstream_Ground_Pickup_A,Upstream_Ground_Curve,Upstream_Ground_TD,Downstream_Phase_Pickup_A,Downstream_Phase_Curve,Downstream_Phase_TD,Downstream_Ground_Pickup_A,Downstream_Ground_Curve,Downstream_Ground_TD,Upstream_Total_Customers,Downstream_Total_Customers,Customers_Erroneously_Disconnected,Upstream_Device_Downstream_A_PH_cKVA,Upstream_Device_Downstream_B_PH_cKVA,Upstream_Device_Downstream_C_PH_cKVA,Upstream_Device_Total_Downstream_3PH_cKVA,Downstream_Device_Downstream_A_PH_cKVA,Downstream_Device_Downstream_B_PH_cKVA,Downstream_Device_Downstream_C_PH_cKVA,Downstream_Device_Total_Downstream_3PH_cKVA,Notes
67351201,67351201,DEFAULT_BREAKER,Breaker,1WFA67_650687746,TRIPSAVER_II_200A,TripSaver,Breaker-TripSaver,,,,,0.2,False,3871.0,0.0157,0.1075,-0.0917,0.2,True,,,,400.0000,102,1.0000,,,,,TS100T,,884,14,870,5580.0,3837.0,5304.0,2458.5,0.0,190.0,0.0,0,
67351203,67351203,DEFAULT_BREAKER,Breaker,J15_38917342,T_80A,Fuse,Breaker-Fuse,4198.0,0.0110,0.0502,-0.0392,0.0,True,3858.0,0.0157,0.0578,-0.0421,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,80T,,,80T,,292,13,279,1662.0,2575.0,1350.0,2082.5,40.0,40.0,140.0,120.0,
67351203,67351203,DEFAULT_BREAKER,Breaker,38916015,K_80A,Fuse,Breaker-Fuse,4937.0,0.0110,0.0201,-0.0091,0.0,True,5095.0,0.0156,0.0196,-0.0039,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,80K,,,80K,,292,1,291,1662.0,2575.0,1350.0,2082.5,50.0,50.0,50.0,150.0,
67351203,67351203,DEFAULT_BREAKER,Breaker,165585365,K_80A,Fuse,Breaker-Fuse,4488.0,0.0110,0.0220,-0.0110,0.0,True,4305.0,0.0157,0.0230,-0.0074,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,80K,,,80K,,292,10,282,1662.0,2575.0,1350.0,2082.5,375.0,375.0,325.0,975.0,
67351203,3J.5_39010802,VPSS_800A,Recloser,38929116,T_80A,Fuse,Recloser-Fuse,,,,,0.0,False,2580.0,0.1078,0.1129,-0.0051,0.0,True,,,,200.0000,132,1.0000,,,,,80T,,107,4,103,0.0,1170.0,0.0,112.5,0.0,55.0,0.0,0,
67351203,67351203,DEFAULT_BREAKER,Breaker,38931252,K_80A,Fuse,Breaker-Fuse,4092.0,0.0110,0.0245,-0.0135,0.0,True,3709.0,0.0157,0.0275,-0.0117,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,80K,,,80K,,292,2,290,1662.0,2575.0,1350.0,2082.5,100.0,100.0,100.0,300.0,
67351203,67351203,DEFAULT_BREAKER,Breaker,38920261,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,3980.0,0.0157,0.0191,-0.0034,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,292,25,267,1662.0,2575.0,1350.0,2082.5,0.0,0.0,185.0,0,
67351203,67351203,DEFAULT_BREAKER,Breaker,38928619,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,3961.0,0.0157,0.0254,-0.0097,0.0,True,,,,400.0000,102,1.0000,,,,,80K,,292,3,289,1662.0,2575.0,1350.0,2082.5,0.0,0.0,50.0,0,
67351203,67351203,DEFAULT_BREAKER,Breaker,38928046,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,3709.0,0.0157,0.0275,-0.0117,0.0,True,,,,400.0000,102,1.0000,,,,,80K,,292,3,289,1662.0,2575.0,1350.0,2082.5,0.0,0.0,15.0,0,
67351203,67351203,DEFAULT_BREAKER,Breaker,38917692,K_80A,Fuse,Breaker-Fuse,4033.0,0.0110,0.0249,-0.0139,0.0,True,3625.0,0.0157,0.0282,-0.0125,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,80K,,,80K,,292,1,291,1662.0,2575.0,1350.0,2082.5,50.0,100.0,50.0,200.0,
67351203,67351203,DEFAULT_BREAKER,Breaker,38919678,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,3803.0,0.0157,0.0198,-0.0041,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,292,35,257,1662.0,2575.0,1350.0,2082.5,405.0,0.0,0.0,0,
67351203,3J.5_39010802,VPSS_800A,Recloser,38931981,T_80A,Fuse,Recloser-Fuse,,,,,0.0,False,2613.0,0.1068,0.1106,-0.0038,0.0,True,,,,200.0000,132,1.0000,,,,,80T,,107,7,100,0.0,1170.0,0.0,112.5,0.0,125.0,0.0,0,
67351203,67351203,DEFAULT_BREAKER,Breaker,38925539,K_80A,Fuse,Breaker-Fuse,5081.0,0.0110,0.0196,-0.0086,0.0,True,5348.0,0.0156,0.0187,-0.0031,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,80K,,,80K,,292,4,288,1662.0,2575.0,1350.0,2082.5,50.0,0.0,25.0,0,
67351203,67351203,DEFAULT_BREAKER,Breaker,3J.5_39010802,VPSS_800A,Recloser,Breaker-Recloser,,,,,0.2,False,4569.0,0.0157,0.0823,-0.0666,0.2,True,,,,400.0000,102,1.0000,,,,200.0000,132,1.0000,292,107,185,1662.0,2575.0,1350.0,2082.5,0.0,1170.0,0.0,112.5,
67351203,67351203,DEFAULT_BREAKER,Breaker,J18_669340536,TRIPSAVER_II_200A,TripSaver,Breaker-TripSaver,3951.0,0.0110,0.1050,-0.0940,0.2,True,3508.0,0.0158,0.1208,-0.1050,0.2,True,850.0000,121,1.0000,400.0000,102,1.0000,,TS100T,,,TS100T,,292,13,279,1662.0,2575.0,1350.0,2082.5,140.0,50.0,125.0,75.0,
67351203,67351203,DEFAULT_BREAKER,Breaker,J15_669340526,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,4198.0,0.0110,0.0783,-0.0673,0.2,True,3858.0,0.0157,0.0842,-0.0684,0.2,True,850.0000,121,1.0000,400.0000,102,1.0000,,TS80T,,,TS80T,,292,40,252,1662.0,2575.0,1350.0,2082.5,50.0,465.0,50.0,0,
67351204,67351204,DEFAULT_BREAKER,Breaker,38950326,SMU-20_(E)_125A,Fuse,Breaker-Fuse,3389.0,0.0110,0.1052,-0.0942,0.0,True,2784.0,0.0158,0.1458,-0.1300,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,125E_14.4kV,,,125E_14.4kV,,462,1,461,4518.0,5413.0,5788.0,10916.0,667.0,667.0,667.0,2000.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,2H6K85_38920791,SMU-20_(E)_50A,Fuse,Breaker-Fuse,2946.0,0.0112,0.0380,-0.0268,0.0,True,2287.0,0.0159,0.0485,-0.0326,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,50E_14.4kV,,,50E_14.4kV,,462,1,461,4518.0,5413.0,5788.0,10916.0,333.0,333.0,333.0,1000.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,38930479,K_65A,Fuse,Breaker-Fuse,4531.0,0.0110,0.0173,-0.0063,0.0,True,4363.0,0.0157,0.0178,-0.0021,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,65K,,,65K,,462,2,460,4518.0,5413.0,5788.0,10916.0,257.0,242.0,242.0,725.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,1KLN82_38919244,K_65A,Fuse,Breaker-Fuse,2938.0,0.0112,0.0260,-0.0148,0.0,True,2277.0,0.0159,0.0360,-0.0201,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,65K,,,65K,,462,1,461,4518.0,5413.0,5788.0,10916.0,100.0,100.0,100.0,300.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,38920190,K_65A,Fuse,Breaker-Fuse,3921.0,0.0110,0.0193,-0.0083,0.0,True,3472.0,0.0158,0.0217,-0.0060,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,65K,,,65K,,462,4,458,4518.0,5413.0,5788.0,10916.0,40.0,15.0,40.0,45.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,5H6_38917144,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,2330.0,0.0159,0.0349,-0.0190,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,462,4,458,4518.0,5413.0,5788.0,10916.0,0.0,0.0,105.0,0,
67351204,67351204,DEFAULT_BREAKER,Breaker,38936892,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,3369.0,0.0158,0.0225,-0.0067,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,462,7,455,4518.0,5413.0,5788.0,10916.0,75.0,0.0,0.0,0,
67351204,67351204,DEFAULT_BREAKER,Breaker,5H8_38918348,SMU-20_(E)_50A,Fuse,Breaker-Fuse,2989.0,0.0111,0.0376,-0.0265,0.0,True,2333.0,0.0159,0.0475,-0.0316,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,50E_14.4kV,,,50E_14.4kV,,462,1,461,4518.0,5413.0,5788.0,10916.0,333.0,333.0,333.0,1000.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,1KLN82_38930372,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,2277.0,0.0159,0.0360,-0.0201,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,462,7,455,4518.0,5413.0,5788.0,10916.0,25.0,0.0,0.0,0,
67351204,67351204,DEFAULT_BREAKER,Breaker,H11_38926906,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,4123.0,0.0157,0.0186,-0.0029,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,462,5,457,4518.0,5413.0,5788.0,10916.0,0.0,0.0,50.0,0,
67351204,67351204,DEFAULT_BREAKER,Breaker,1K3F81_38922472,K_30A,Fuse,Breaker-Fuse,2862.0,0.0114,0.0155,-0.0041,0.0,True,2198.0,0.0159,0.0182,-0.0024,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,30K,,,30K,,462,8,454,4518.0,5413.0,5788.0,10916.0,167.0,167.0,167.0,500.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,1EWQ51_38928224,K_30A,Fuse,Breaker-Fuse,2859.0,0.0114,0.0155,-0.0041,0.0,True,2196.0,0.0159,0.0183,-0.0024,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,30K,,,30K,,462,3,459,4518.0,5413.0,5788.0,10916.0,50.0,50.0,100.0,150.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,2QEY65_828033555,SMU-20_(E)_50A,Fuse,Breaker-Fuse,2994.0,0.0111,0.0375,-0.0264,0.0,True,2338.0,0.0159,0.0474,-0.0315,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,50E_14.4kV,,,50E_14.4kV,,462,0,462,4518.0,5413.0,5788.0,10916.0,0.0,0.0,0.0,1000.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,5H6_355504566,K_65A,Fuse,Breaker-Fuse,2988.0,0.0111,0.0255,-0.0144,0.0,True,2332.0,0.0159,0.0349,-0.0190,0.0,True,850.0000,121,1.0000,400.0000,102,1.0000,,65K,,,65K,,462,3,459,4518.0,5413.0,5788.0,10916.0,25.0,25.0,50.0,100.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,H10_38934541,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,4242.0,0.0157,0.0182,-0.0025,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,462,17,445,4518.0,5413.0,5788.0,10916.0,0.0,0.0,100.0,0,
67351204,67351204,DEFAULT_BREAKER,Breaker,1EWQ51_38933812,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,2179.0,0.0159,0.0381,-0.0222,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,462,7,455,4518.0,5413.0,5788.0,10916.0,0.0,130.0,0.0,0,
67351204,67351204,DEFAULT_BREAKER,Breaker,2M3W39_38927102,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,3831.0,0.0157,0.0197,-0.0040,0.0,True,,,,400.0000,102,1.0000,,,,,65K,,462,3,459,4518.0,5413.0,5788.0,10916.0,50.0,0.0,0.0,0,
67351204,67351204,DEFAULT_BREAKER,Breaker,H16_677147110,TRIPSAVER_II_200A,TripSaver,Breaker-TripSaver,4059.0,0.0110,0.1020,-0.0910,0.2,True,3660.0,0.0157,0.1147,-0.0990,0.2,True,850.0000,121,1.0000,400.0000,102,1.0000,,TS100T,,,TS100T,,462,65,397,4518.0,5413.0,5788.0,10916.0,455.0,300.0,562.0,750.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,H10_677147094,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,4457.0,0.0110,0.0748,-0.0638,0.2,True,4246.0,0.0157,0.0776,-0.0619,0.2,True,850.0000,121,1.0000,400.0000,102,1.0000,,TS80T,,,TS80T,,462,25,437,4518.0,5413.0,5788.0,10916.0,275.0,340.0,295.0,720.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,H12_785209518,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,3975.0,0.0157,0.0820,-0.0663,0.2,True,,,,400.0000,102,1.0000,,,,,TS80T,,462,11,451,4518.0,5413.0,5788.0,10916.0,130.0,0.0,0.0,0,
67351204,67351204,DEFAULT_BREAKER,Breaker,5HL3_677147076,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,2890.0,0.0113,0.1136,-0.1023,0.2,True,2228.0,0.0159,0.1597,-0.1438,0.2,True,850.0000,121,1.0000,400.0000,102,1.0000,,TS80T,,,TS80T,,462,107,355,4518.0,5413.0,5788.0,10916.0,627.0,719.0,1412.0,1550.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,677147085,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,2831.0,0.0114,0.1164,-0.1050,0.2,True,2167.0,0.0159,0.1662,-0.1503,0.2,True,850.0000,121,1.0000,400.0000,102,1.0000,,TS80T,,,TS80T,,462,10,452,4518.0,5413.0,5788.0,10916.0,267.0,217.0,322.0,651.0,
67351204,67351204,DEFAULT_BREAKER,Breaker,H8-1B_677147103,TRIPSAVER_II_200A,TripSaver,Breaker-TripSaver,,,,,0.2,False,4373.0,0.0157,0.0943,-0.0786,0.2,True,,,,400.0000,102,1.0000,,,,,TS100T,,462,103,359,4518.0,5413.0,5788.0,10916.0,0.0,1218.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,V42_38921167,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,1794.0,0.0162,0.0505,-0.0343,0.0,True,,,,480.0000,102,1.0000,,,,,65K,,1356,2,1354,9160.0,7845.0,5508.0,0,30.0,0.0,0.0,0,
67361201,20KC50_668481435,K_25A,Fuse,2LPT76_812390594,K_25A,Fuse,Fuse-Fuse,,,,,0.0,False,1021.0,0.0124,0.0302,-0.0178,0.0,True,,,,,25K,,,,,,25K,,12,5,7,0.0,0.0,225.0,0,0.0,0.0,150.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921649,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,522.0,0.4407,0.6406,-0.1999,0.0,True,,,,,40T,,,,,,40T,,72,2,70,0.0,1118.0,0.0,0,0.0,15.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,38930079,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2447.0,0.0159,0.0477,-0.0318,0.0,True,,,,480.0000,102,1.0000,,,,,80K,,1356,3,1353,9160.0,7845.0,5508.0,0,0.0,88.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921657,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,502.0,0.4770,0.6986,-0.2216,0.0,True,,,,,40T,,,,,,40T,,72,10,62,0.0,1118.0,0.0,0,0.0,160.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,16KN15_38921683,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,464.0,0.5595,0.8319,-0.2723,0.0,True,,,,,40T,,,,,,40T,,72,2,70,0.0,1118.0,0.0,0,0.0,25.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921701,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,452.0,0.5900,0.8816,-0.2916,0.0,True,,,,,40T,,,,,,40T,,72,1,71,0.0,1118.0,0.0,0,0.0,15.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,38923603,T_80A,Fuse,Breaker-Fuse,,,,,0.0,False,3233.0,0.0158,0.0776,-0.0617,0.0,True,,,,480.0000,102,1.0000,,,,,80T,,1356,8,1348,9160.0,7845.0,5508.0,0,0.0,195.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,38917843,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2674.0,0.0159,0.0422,-0.0263,0.0,True,,,,480.0000,102,1.0000,,,,,80K,,1356,23,1333,9160.0,7845.0,5508.0,0,288.0,0.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921645,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,525.0,0.4356,0.6325,-0.1969,0.0,True,,,,,40T,,,,,,40T,,72,2,70,0.0,1118.0,0.0,0,0.0,65.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921621,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,543.0,0.4068,0.5929,-0.1861,0.0,True,,,,,40T,,,,,,40T,,72,4,68,0.0,1118.0,0.0,0,0.0,60.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,16K8_38921651,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,507.0,0.4675,0.6834,-0.2159,0.0,True,,,,,40T,,,,,,40T,,72,2,70,0.0,1118.0,0.0,0,0.0,25.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921705,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,446.0,0.6062,0.9082,-0.3019,0.0,True,,,,,40T,,,,,,40T,,72,5,67,0.0,1118.0,0.0,0,0.0,45.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921697,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,450.0,0.5954,0.8904,-0.2950,0.0,True,,,,,40T,,,,,,40T,,72,4,68,0.0,1118.0,0.0,0,0.0,70.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921691,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,458.0,0.5745,0.8562,-0.2817,0.0,True,,,,,40T,,,,,,40T,,72,3,69,0.0,1118.0,0.0,0,0.0,25.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921709,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,446.0,0.6062,0.9082,-0.3019,0.0,True,,,,,40T,,,,,,40T,,72,3,69,0.0,1118.0,0.0,0,0.0,70.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,16KN15_740341932,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,464.0,0.5595,0.8319,-0.2723,0.0,True,,,,,40T,,,,,,40T,,72,0,72,0.0,1118.0,0.0,0,0.0,10.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,2QEW66_38925049,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,552.0,0.3935,0.5747,-0.1812,0.0,True,,,,,40T,,,,,,40T,,72,1,71,0.0,1118.0,0.0,0,0.0,15.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921617,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,533.0,0.4224,0.6142,-0.1918,0.0,True,,,,,40T,,,,,,40T,,72,4,68,0.0,1118.0,0.0,0,0.0,40.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38919058,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,519.0,0.4459,0.6488,-0.2030,0.0,True,,,,,40T,,,,,,40T,,72,5,67,0.0,1118.0,0.0,0,0.0,55.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,38931555,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,1991.0,0.0160,0.0432,-0.0272,0.0,True,,,,480.0000,102,1.0000,,,,,65K,,1356,1,1355,9160.0,7845.0,5508.0,0,0.0,15.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,V30_38934243,K_65A,Fuse,Breaker-Fuse,,,,,0.0,False,2127.0,0.0160,0.0393,-0.0234,0.0,True,,,,480.0000,102,1.0000,,,,,65K,,1356,1,1355,9160.0,7845.0,5508.0,0,0.0,15.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,38916051,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2441.0,0.0159,0.0479,-0.0320,0.0,True,,,,480.0000,102,1.0000,,,,,80K,,1356,1,1355,9160.0,7845.0,5508.0,0,0.0,15.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,38936367,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2435.0,0.0159,0.0480,-0.0321,0.0,True,,,,480.0000,102,1.0000,,,,,80K,,1356,2,1354,9160.0,7845.0,5508.0,0,30.0,0.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,16K14_38921677,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,470.0,0.5451,0.8085,-0.2633,0.0,True,,,,,40T,,,,,,40T,,72,3,69,0.0,1118.0,0.0,0,0.0,25.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,38919136,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,2841.0,0.0159,0.0388,-0.0229,0.0,True,,,,480.0000,102,1.0000,,,,,80K,,1356,1,1355,9160.0,7845.0,5508.0,0,25.0,0.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,16K12_38921671,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,483.0,0.5158,0.7610,-0.2452,0.0,True,,,,,40T,,,,,,40T,,72,2,70,0.0,1118.0,0.0,0,0.0,15.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,V10_38917837,T_80A,Fuse,Breaker-Fuse,,,,,0.0,False,3078.0,0.0158,0.0842,-0.0683,0.0,True,,,,480.0000,102,1.0000,,,,,80T,,1356,5,1351,9160.0,7845.0,5508.0,0,75.0,0.0,0.0,0,
67361201,2QEW66_38921513,T_40A,Fuse,38921665,T_40A,Fuse,Fuse-Fuse,,,,,0.0,False,498.0,0.4848,0.7111,-0.2263,0.0,True,,,,,40T,,,,,,40T,,72,4,68,0.0,1118.0,0.0,0,0.0,68.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,01AR559_168363495,VPST_800A,Recloser,Breaker-Recloser,2147.0,0.0112,0.6309,-0.6196,0.2,True,1761.0,0.0163,0.7304,-0.7140,0.2,True,620.0000,121,1.0000,480.0000,102,1.0000,560.0000,U4,1.3000,350.0000,U4,2.6000,1356,869,487,9160.0,7845.0,5508.0,0,5980.0,6162.0,2248.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,V30_724097266,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,2120.0,0.0160,0.1717,-0.1557,0.2,True,,,,480.0000,102,1.0000,,,,,TS80T,,1356,13,1343,9160.0,7845.0,5508.0,0,178.0,0.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,V32_39010993,CMR_140A,Recloser,Breaker-Recloser,,,,,0.2,False,2051.0,0.0160,0.3879,-0.3720,0.2,True,,,,480.0000,102,1.0000,,,,280.0000,L,,1356,64,1292,9160.0,7845.0,5508.0,0,982.0,0.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,V5_39011015,CMR_140A,Recloser,Breaker-Recloser,,,,,0.2,False,3480.0,0.0158,0.2435,-0.2277,0.2,True,,,,480.0000,102,1.0000,,,,280.0000,L,,1356,75,1281,9160.0,7845.0,5508.0,0,1402.0,0.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,V27_39010834,CMR_140A,Recloser,Breaker-Recloser,,,,,0.2,False,2207.0,0.0159,0.3595,-0.3435,0.2,True,,,,480.0000,102,1.0000,,,,280.0000,L,,1356,180,1176,9160.0,7845.0,5508.0,0,0.0,0.0,3208.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,01AR558_39010984,CMR_100A,Recloser,Breaker-Recloser,,,,,0.2,False,1781.0,0.0163,0.3222,-0.3060,0.2,True,,,,480.0000,102,1.0000,,,,200.0000,L,,1356,84,1272,9160.0,7845.0,5508.0,0,0.0,1115.0,0.0,0,
67361201,67361201,DEFAULT_BREAKER,Breaker,V10_737915354,TRIPSAVER_II_100A,TripSaver,Breaker-TripSaver,,,,,0.2,False,3082.0,0.0158,0.1055,-0.0897,0.2,True,,,,480.0000,102,1.0000,,,,,TS80T,,1356,8,1348,9160.0,7845.0,5508.0,0,0.0,160.0,0.0,0,
67361202,67361202,DEFAULT_BREAKER,Breaker,3L24_38919878,T_80A,Fuse,Breaker-Fuse,,,,,0.0,False,1789.0,0.0162,0.2278,-0.2116,0.0,True,,,,480.0000,102,1.0000,,,,,80T,,1112,3,1109,6845.0,7232.0,5622.0,0,0.0,0.0,65.0,0,
67361202,1K3C68_543294077,T_30A,Fuse,38933600,K_25A,Fuse,Fuse-Fuse,,,,,0.0,False,2264.0,0.0142,0.0145,-0.0003,0.0,True,,,,,30T,,,,,,25K,,10,2,8,90.0,0.0,0.0,0,15.0,0.0,0.0,0,
67361202,67361202,DEFAULT_BREAKER,Breaker,38931203,K_80A,Fuse,Breaker-Fuse,,,,,0.0,False,3078.0,0.0158,0.0347,-0.0188,0.0,True,,,,480.0000,102,1.0000,,,,,80K,,1112,3,1109,6845.0,7232.0,5622.0,0,25.0,0.0,0.0,0,
67361202,67361202,DEFAULT_BREAKER,Breaker,38923627,K_140A,Fuse,Breaker-Fuse,,,,,0.0,False,3219.0,0.0158,0.0804,-0.0645,0.0,True,,,,480.0000,102,1.0000,,,,,140K,,1112,101,1011,6845.0,7232.0,5622.0,0,1808.0,0.0,0.0,0,
67361202,67361202,DEFAULT_BREAKER,Breaker,38923631,T_80A,Fuse,Breaker-Fuse,,,,,0.0,False,3219.0,0.0158,0.0781,-0.0623,0.0,True,,,,480.0000,102,1.0000,,,,,80T,,1112,52,1060,6845.0,7232.0,5622.0,0,790.0,0.0,0.0,0,
67361202,67361202,DEFAULT_BREAKER,Breaker,3L19_38933173,K_25A,Fuse,Breaker-Fuse,,,,,0.0,False,1981.0,0.0160,0.0161,-0.0001,0.0,True,,,,480.0000,102,1.0000,,,,,25K,,1112,2,1110,6845.0,7232.0,5622.0,0,0.0,0.0,50.0,0,
67361202,255D02_779670607,T_80A,Fuse,255D16_779670611,T_65A,Fuse,Fuse-Fuse,,,,,0.0,False,1638.0,0.1736,0.1796,-0.0060,0.0,True,,,,,80T,,,,,,65T,,8,2,6,0.0,0.0,170.0,0,0.0,0.0,30.0,0,
67361202,67361202,DEFAULT_BREAKER,Breaker,38917823,T_50A,Fuse,Breaker-Fuse,,,,,0.0,False,2253.0,0.0159,0.0714,-0.0554,0.0,True,,,,480.0000,102,1.0000,,,,,50T,,1112,2,1110,6845.0,7232.0,5622.0,0,40.0,0.0,0.0,0,
